name,color,cropping,marker size,label locations
AD,0.0,0.150,2,33
AL,0.0,0.175
AM,0.0,0.890
AT,0.0,0.830
AZ,0.0,0.000
BA,0.0,0.111
BE,0.0,1.000
BG,0.0,1.000
BY,0.0
CH,0.0
CY,0.0
CZ,0.0
DE,0.0
DK,0.0
EE,0.0
ES,0.0
FI,0.0
FR,0.0
GE,0.0
GR,0.0
HR,0.0
HU,0.0
IR,0.0
IS,0.0
IT,0.0
LI,0.0
LT,0.0
LU,0.0
LV,0.0
MC,0.0
MD,0.0
ME,0.0
MK,0.0
MT,0.0
NE,0.0
NO,0.0
PL,0.0
PT,0.0
RO,0.0
RS,0.0
RU,0.0
SE,0.0
SI,0.0
SK,0.0
SM,0.0
TR,0.0
UA,0.0
UK,0.0
VA,0.0
XK,0.0
